ID,Tweet,Target,Stance,Ans,FOL,needbkl,restated_sentence,extracted_knowledge
41,@thehill @evanperez are you kidding me...leave her to focus on issues...the next prez,Hillary Clinton,FAVOR," Here is the analysis:

Simplified Sentence: The tweet is suggesting that media should stop bothering Hillary Clinton and let her concentrate on important matters as she may be the next president.

Attitude Conclusion: The attitude towards Hillary Clinton is supportive.

First-order logic: 
T(x): x is the tweet
S(x): x is suggesting
M(x): x is media 
B(x,y): x is bothering y
C(x): x concentrates 
I(x): x is important
P(x): x may be president
H(x): x is Hillary Clinton

Support: ∃x(T(x) ∧ S(x) ∧ ∀y(M(y) → ¬B(y,H(x))) ∧ C(H(x)) ∧ I(x) ∧ P(H(x)))","∃x(is the tweet(x) ∧ is suggesting(x) ∧ ∀y(is media(y) → ¬is bothering y(y,is Hillary Clinton(x))) ∧ concentrates(is Hillary Clinton(x)) ∧ is important(x) ∧ may be president(is Hillary Clinton(x))) → support",0,"The tweet is suggesting that @thehill and @evanperez should stop bothering Hillary Clinton and let her concentrate on resolving important matters, as she may be the next president of the United States.",
42,Congratulations @HillaryClinton on entering the 2016 race for President! You have the support of Jews all over the world!,Hillary Clinton,FAVOR,congratulates(Hillary Clinton) ∧ ∃x(has support(x) ∧ are Jews(x) ∧ is the world(x)) → support,congratulates(Hillary Clinton) ∧ ∃x(has support(x) ∧ are Jews(x) ∧ is the world(x)) → support,1,Congratulations to Hillary Clinton for announcing her candidacy for the 2016 presidential race! Her campaign has the support of Jewish people from all around the globe.,
43,"@HillaryClinton had more twitter followers then all four major Republican candidates (Bush, Rubio, Paul, Cruz) COMBINED.",Hillary Clinton,FAVOR," Simplified Sentence: The sentence states that Hillary Clinton had more Twitter followers than the combined total of 4 major Republican candidates.

Attitude Conclusion: The attitude towards Hillary Clinton in the sentence is Neutral. It is simply stating a fact about the number of Twitter followers without making any value judgment.

First-order logic: 
F(x): x has followers
C(x): x is a candidate
R(x): x is Republican
H(x): x is Hillary Clinton
N(x,y): x has more followers than y

Neutral: ∃x (H(x) ∧ ∀y ((C(y) ∧ R(y)) → N(x,y)))","∃x (is Hillary Clinton(x) ∧ ∀y ((is a candidate(y) ∧ is Republican(y)) → has more followers than y(x,y))) → neutral",0,"Hillary Clinton had more Twitter followers than the total number of Twitter followers of all four major Republican candidates (Jeb Bush, Marco Rubio, Rand Paul, and Ted Cruz) combined.",
44,#HillaryClinton has yet to release @ClintonFdn donors... Public deserves disclosure. #Scandals #lies #Clintons,Hillary Clinton,AGAINST,"∃x (is criticized(x) ∧ has not disclosed donors(x) ∧ is implied to be involved in scandals(x) ∧ is implied to be involved in lies(x) ∧ x=Hillary Clinton) → has an opposed attitude towards y(sentence, Hillary Clinton) → opposed","∃x (is criticized(x) ∧ has not disclosed donors(x) ∧ is implied to be involved in scandals(x) ∧ is implied to be involved in lies(x) ∧ x=Hillary Clinton) → has an opposed attitude towards y(sentence, Hillary Clinton) → opposed",1,Hillary Clinton has not yet released the list of donors to the Clinton Foundation. The public deserves to know and she should disclose it. There have been scandals and lies associated with her and the Clintons.,
45,I want to go back in time to when men and women couldn't appear in the same yearbook as each other #old school,Hillary Clinton,NONE," Okay, let's analyze this:

Simplified sentence: The person wishes to revisit a time when men and women were segregated in yearbooks, known as ""old school"". 

This sentence does not mention or reference the target ""Hillary Clinton"" in any way. It is discussing segregation of yearbooks by gender.

Attitude conclusion: Neutral. The sentence expresses no attitude towards the target ""Hillary Clinton"".

First-order logic:
M(x): x is mentioned  
R(x): x is referenced
T(x): x is the target (""Hillary Clinton"")

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))

The attitude expressed in the sentence towards the target ""Hillary Clinton"" is Neutral, as the target is neither mentioned nor referenced.","∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target (""Hillary Clinton"")(x)) → neutral",0,"The person wishes to revisit the time when men and women were not allowed to appear in the same yearbook as each other, which is known as old school.",
46,RT @hale_razor:#HillaryAccomplishments 1 of select few people fired 4 being 2 unethical 2 investigate Watergate,Hillary Clinton,AGAINST,∃x (is Hillary Clinton(x) ∧ (was fired(x) ∧ is unethical(x)) ∧ investigated Watergate(x)) → opposed,∃x (is Hillary Clinton(x) ∧ (was fired(x) ∧ is unethical(x)) ∧ investigated Watergate(x)) → opposed,1,Retweet by hale_razor. Hashtag Hillary Accomplishments. Hillary Clinton is one of select few people who got fired for being too unethical to investigate Watergate.,
47,How can she live with herself? #Benghazi,Hillary Clinton,AGAINST,∃x (lives with themselves(x) ∧ is related to Benghazi(x)) ∧ x = is Hillary Clinton(x) → opposed,∃x (lives with themselves(x) ∧ is related to Benghazi(x)) ∧ x = is Hillary Clinton(x) → opposed,1,How can Hillary Clinton live with herself after the Benghazi incident?,"Hillary Clinton took responsibility for the question of security lapses saying the differing explanations were due to the inevitable fog of war confusion after such events. Clinton said she accepted the conclusions of the report and that changes were underway to implement its suggested recommendations. Clinton gave testimony to two congressional foreign affairs committees on January 23, 2013, regarding the Benghazi attack. She defended her actions in response to the incident, and while still accepting formal responsibility, said she had had no direct role in specific discussions beforehand regarding consulate security. In October 2015, Clinton testified at an all-day and nighttime session before the committee. The hearing included many heated exchanges between committee members and Clinton and among the committee members themselves. Clinton was widely seen as emerging largely unscathed from the hearing. The Republican report offered some new details about the attack but no new evidence of culpability by Clinton."
48,Marriage equality a constitutional right! Woot #HRC2016 #hillaryclinton #readyforhillary #vote #hillaryfor2016 ##mpotus,Hillary Clinton,FAVOR,supports marriage equality(x) ∧ ∃y(shows support for Clinton's campaign(y) ∧ is Hillary Clinton(y)) → support,supports marriage equality(x) ∧ ∃y(shows support for Clinton's campaign(y) ∧ is Hillary Clinton(y)) → support,1,Marriage equality is now recognized as a constitutional right! Woot! Let's support Hillary Clinton for her presidential campaign in 2016. #HRC2016 #HillaryClinton #ReadyForHillary #Vote #HillaryFor2016 #MadamPresidentOfTheUnitedStates,"Clinton made LGBT rights a central issue in her campaign. In addition to promoting broader LGBT rights, she also advocates for the right for transgender people to serve in the military. Clinton's stance on LGBT rights, like many Democrats, has shifted over time with public opinion. In March 2013, she formally stated her support for same-sex marriage after stepping down as Secretary of State, stating she supported it ""personally and as a matter of policy and law."" In December 2015, Clinton published a plan for LGBT rights. The next month, the Human Rights Campaign endorsed her for president."
49,Hillary needs to go to a Sheetz gas station after 10 pm to see the real America.,Hillary Clinton,AGAINST,∃x (is Clinton(x) ∧ (is out of touch(x) ∨ should go to a gas station(x))) → is opposed(x) → opposed,∃x (is Clinton(x) ∧ (is out of touch(x) ∨ should go to a gas station(x))) → is opposed(x) → opposed,1,Hillary Clinton should visit a Sheetz gas station after 10 pm to experience the true reality of America.,
50,Hillary's campaign events are scripted dog & pony shows designed to shelter her from vetting b4 the coronation,Hillary Clinton,AGAINST,∃x (is an event(x) ∧ is scripted(x) ∧ is designed to shelter from vetting(x) ∧ is Clinton(x)) → is opposed(is Clinton) → opposed,∃x (is an event(x) ∧ is scripted(x) ∧ is designed to shelter from vetting(x) ∧ is Clinton(x)) → is opposed(is Clinton) → opposed,1,Hillary Clinton's campaign events are pre-planned and rehearsed performances that aim to protect her from being scrutinized before she is officially declared as the chosen one.,
51,"Yes, do tell US, name one of her accomplishments",Hillary Clinton,AGAINST,∃x (has accomplishments(x) ∧ 's accomplishments are named(x)) ∧ is Hillary Clinton(x) → neutral,∃x (has accomplishments(x) ∧ 's accomplishments are named(x)) ∧ is Hillary Clinton(x) → neutral,1,"Yes, please tell us. Can you name one achievement of Hillary Clinton?",
52,"Apparently, putting cocaine in someone's butthole and then waiting for them to fart in your face is the wrong way to get high.",Hillary Clinton,NONE," Let's break it down step by step:

Simplified Sentence: The sentence does not mention or reference the target ""Hillary Clinton"". 

Attitude Conclusion: The attitude towards the target ""Hillary Clinton"" is Neutral.

First-order logic: 
M(x): x is mentioned.  
R(x): x is referenced.
T(x): x is the target (""Hillary Clinton"").

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))

The sentence expresses no attitude towards the given target ""Hillary Clinton"" since it does not mention or reference the target. The conclusion is that the attitude is Neutral.","∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target (""Hillary Clinton"")(x)) → neutral",0,It seems that trying to get high by placing cocaine in another person's rectum and waiting for them to pass gas in your face is not an effective method.,
53,Why is Hillary lying AGAIN about something news worthy? What's news worthy is if she doesn't lie about something,Hillary Clinton,AGAINST,∃x (is lying(x) ∧ is Hillary Clinton(x)) ∧ ¬∃x (¬is lying(x) ∧ is Hillary Clinton(x)) → opposed,∃x (is lying(x) ∧ is Hillary Clinton(x)) ∧ ¬∃x (¬is lying(x) ∧ is Hillary Clinton(x)) → opposed,1,Why is Hillary Clinton once again being dishonest about something that deserves attention? The only thing deserving attention would be if she actually told the truth for once.,
54,Chipotle employees shouldn't complain Hillary left nothing in the tip jar. They're lucky she didn't dip in and help herself,Hillary Clinton,AGAINST,∃x (left no tip(x) ∧ 's actions imply employees should be grateful(x) ∧ is the target Hillary Clinton(x)) → opposed,∃x (left no tip(x) ∧ 's actions imply employees should be grateful(x) ∧ is the target Hillary Clinton(x)) → opposed,1,The employees at Chipotle should not complain about Hillary Clinton not leaving a tip. She could have taken something from the tip jar for herself.,
55,"@Bluesaloon Women are not a demographic, we are at least 50% of the nation. So a woman is no more symbolic than a man",Hillary Clinton,NONE," Here is the analysis:

Simplified Sentence: Having a woman as a symbolic figure is not more important than having a man as one. 

Knowledge: Clinton enjoyed the highest level of female support of any candidate in more than four decades, with a 24-point lead among female registered voters.

The sentence disagrees that having a woman as a symbolic figure is more important, which opposes the candidacy of Hillary Clinton given she would have been the first female president according to the knowledge provided about her support among female voters.

Attitude Conclusion: The attitude towards Hillary Clinton is Opposed.

First-order logic: 
W(x): x is a woman
M(x): x is a man
S(x): x is a symbolic figure
I(x): x is important
C(x): x is Hillary Clinton

Opposed: ∀x (W(x) → ¬(S(x) → I(x))) ∧ C(Hillary Clinton)",∀x (is a woman(x) → ¬(is a symbolic figure(x) → is important(x))) ∧ is Hillary Clinton(Hillary Clinton) → opposed,0,"Bluesaloon, I disagree with your statement that women are a demographic. Women make up at least 50% of the nation, so having a woman as a symbolic figure is not more important than having a man as one.","In national polling, Clinton enjoyed ""the highest level of female support of any candidate in more than four decades,"" with a 24-point lead in among female registered voters in a Pew Research Center taken on the eve of the 2016 Democratic National Convention."
