ID,Tweet,Target,Stance,Ans,FOL,needbkl,restated_sentence,extracted_knowledge
49,"@JonathanHoenig @ericbolling Errant Vanity says up 2 USA about fighting ISIS, ? is choosing when/where ISIS decided we will",Donald Trump,AGAINST," Here is the analysis:

Simplified Sentence: The sentence discusses Jonathan Hoenig, Eric Bolling and Vanity's beliefs about fighting ISIS, but does not mention the target ""Donald Trump"".

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic: 
M(x): x is mentioned
T(x): x is the target (""Donald Trump"")

Neutral: ∀x (¬M(x) → ¬T(x))

The sentence does not contain any reference to or mention of the target ""Donald Trump"". Therefore, the attitude expressed in the sentence towards Donald Trump is Neutral.","∀x (¬is mentioned(x) → ¬is the target (""Donald Trump"")(x)) → neutral",0,"Jonathan Hoenig and Eric Bolling, an incorrect belief that the US has complete control over fighting ISIS is expressed by Vanity. The question that arises is when and where ISIS has decided to attack us.",
50,"@WashTimes @billpostmus #CONGRESS approve this already! Let President veto, then overturn his veto.",Donald Trump,AGAINST," Okay, let's analyze this:

Simplified sentence: The sentence expresses support for Congress approving something and overriding a presidential veto.

Attitude conclusion: Based on the context of Congress approving something and overriding a veto, the attitude expressed towards the target ""Donald Trump"" is opposed. 

First-order logic:
A(x): x approves something
V(x): x vetoes something  
O(x): x overrides a veto
T(x): x is Trump
C(x): x is Congress

Opposed: ∀x (C(x) → (A(x) ∧ (V(T(x)) → O(x))))

In conclusion, the attitude expressed in the sentence towards the target ""Donald Trump"" is opposed.",∀x (is Congress(x) → (approves something(x) ∧ (vetoes something(is Trump(x)) → overrides a veto(x)))) → opposed,0,"Washington Times and Bill Postmus, Congress needs to approve this already. If the President vetoes it, Congress should overturn his veto.",
51,@realDonaldTrump Making America a Nationalism society,Donald Trump,FAVOR,"refers to y(@realDonaldTrump, is Trump) ∧ is a goal(is Trump) ∧ is nationalist(is America) → Support","refers to y(@realDonaldTrump, is Trump) ∧ is a goal(is Trump) ∧ is nationalist(is America) → Support",1,Donald Trump is advocating for a shift towards a nationalist society within America.,
52,"@MarioLopezExtra @nbc fires Trump, but maintains strong ties with @BWilliams @TheRevAl #LAUGHABLE #JOKE #LIARS #NBC GO",Donald Trump,FAVOR,"fired y(is NBC,is Donald Trump) ∧ has strong ties with y(is NBC,is B Williams) ∧ has strong ties with y(is NBC,is Al Sharpton) → Opposed","fired y(is NBC,is Donald Trump) ∧ has strong ties with y(is NBC,is B Williams) ∧ has strong ties with y(is NBC,is Al Sharpton) → Opposed",1,It's laughable and a joke that NBC fires Donald Trump but still has strong connections with Brian Williams and Al Sharpton. They are liars. #NBCGO,
53,@exjon @bjcowan1970 AMERICAN companies won't make them anymore,Donald Trump,NONE," Here is the analysis:

Simplified Sentence: The sentence mentions American companies will not make something anymore according to people on Twitter. 

The sentence does not contain any reference to the target ""Donald Trump"".

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic: 
M(x): x is mentioned
R(x): x is referenced  
T(x): x is Donald Trump

Neutral: ∀x (¬M(x) ∧ ¬R(x)) → ¬T(x)

In conclusion, the attitude expressed in the given sentence towards the target ""Donald Trump"" is Neutral.",∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is Donald Trump(x) → neutral,0,"American companies will not make them anymore, according to exjon and bjcowan1970 on Twitter.",
54,@JoeHNewYork @maggiebeauchamp @DLoesch This country is upside down..,Donald Trump,AGAINST," Here is the analysis:

Simplified Sentence: The sentence mentions three Twitter handles but does not mention or reference the target ""Donald Trump"".

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:

M(x): x is mentioned  
R(x): x is referenced
T(x): x is Donald Trump

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))

The sentence does not contain any mention or reference to the target ""Donald Trump"". Therefore, the attitude expressed in the sentence towards Donald Trump is Neutral.",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,0,"JoeHNewYork, MaggieBeauchamp, and DLoesch, this country is turned upside down.",
55,@realDonaldTrump Hell I'm from the UK and I believe @realDonaldTrump would make an amazing WORLD Leader,Donald Trump,FAVOR,"∃x (believes y(x, is Trump(Donald Trump)) ∧ is a leader(is Trump(Donald Trump))) → Support","∃x (believes y(x, is Trump(Donald Trump)) ∧ is a leader(is Trump(Donald Trump))) → Support",1,"Donald Trump would make an incredible leader on a global scale, according to a Twitter user from the United Kingdom who goes by the handle @realDonaldTrump.",
56,"It disgusts me how the White House can easily pass same sex marriage, but not marijuana at the same time. #WakeAndBake",Donald Trump,NONE," Okay, let's analyze this:

Simplified sentence: The sentence criticizes the White House for legalizing same-sex marriage more easily than marijuana, and shows support for marijuana legalization. 

The target ""Donald Trump"" is not explicitly mentioned. However, we can infer that since it refers to the ""White House"" and the President is the head of the executive branch, it is implicitly referring to the administration and policies under Donald Trump.

Attitude conclusion: Based on the implicit criticism of the Trump administration's policies on legalizing marijuana, the attitude expressed in the sentence towards the target ""Donald Trump"" can be considered Opposed.

First-order logic:
W(x): x refers to the White House 
P(x): x is the President (head of the executive branch)
T(x): x is Donald Trump
C(x): x criticizes the policies/actions of x
S(x): x shows support for x

Opposed: ∃x (W(x) ∧ P(x)) ∧ C(x) ∧ S(marijuana)",∃x (refers to the White House(x) ∧ is the President (head of the eecutive branch)(x)) ∧ criticizes the policies/actions of(x) ∧ shows support for(marijuana) → opposed,0,"It is appalling to witness how the White House is capable of legalizing same sex marriage without much effort, while it struggles to legalize marijuana at the same time. The hashtag indicates support for marijuana use.",
57,"If there was such a thing as the ""American"" Hitler. Donald Trump would probably be that guy. #nationalism",Donald Trump,AGAINST,"is compared to y(is Trump(Donald Trump), is Hitler(Hitler)) ∧ is associated with nationalism(is Trump(Donald Trump)) → Opposed","is compared to y(is Trump(Donald Trump), is Hitler(Hitler)) ∧ is associated with nationalism(is Trump(Donald Trump)) → Opposed",1,"If there was a person who could be compared to Hitler from America, Donald Trump might fit the bill. This claim is made due to his apparent leanings towards nationalism. #nationalism",
58,The whitehouse displaying rainbow colors...are you shitting me?,Donald Trump,NONE,"∃x(is the White House(x) ∧ displays y(x,is rainbow colors(x))) ∧ ∀x(is the President(x) → is Donald Trump(x)) → is opposed to y(is Donald Trump(x), displays y(is the White House(x),is rainbow colors(x))) → Opposed","∃x(is the White House(x) ∧ displays y(x,is rainbow colors(x))) ∧ ∀x(is the President(x) → is Donald Trump(x)) → is opposed to y(is Donald Trump(x), displays y(is the White House(x),is rainbow colors(x))) → Opposed",1,Are you kidding me? The White House is displaying rainbow colors?,
59,"@realDonaldTrump is just saying what most are thinking, you have to give him credit #Trump4POTUS",Donald Trump,FAVOR,∃x (is given credit(x) ∧ is saying what most are thinking(x) ∧ is Donald Trump(x) ∧ is supported for POTUS(x)) → Support,∃x (is given credit(x) ∧ is saying what most are thinking(x) ∧ is Donald Trump(x) ∧ is supported for POTUS(x)) → Support,1,"Donald Trump is expressing the thoughts of many people, which deserves recognition. #TrumpForPresident",
60,"Donald Trump is in dire need of a crisis communicator. PR folks, please give him your two cents. #SorryNotSorry",Donald Trump,AGAINST,∃x (is Trump(x) ∧ needs help(x)) ∧ ∃y (gives opinion/advice(y) ∧ ¬is Trump(y)) → Opposed,∃x (is Trump(x) ∧ needs help(x)) ∧ ∃y (gives opinion/advice(y) ∧ ¬is Trump(y)) → Opposed,1,"Donald Trump needs a crisis communicator urgently. Public Relations professionals, please offer your opinion. Not apologizing for the suggestion. #SorryNotSorry",
61,@gbennettpost @jamiedupree No #asstards! America is dumping you! Trump's gonna put your dicks in the dirt!,Donald Trump,AGAINST," Let's break it down:

Simplified Sentence: The sentence expresses that America is rejecting someone and that Donald Trump will defeat someone thoroughly. 

Attitude Conclusion: The attitude towards Donald Trump is Supportive.

First-order logic:
R(x): x is rejecting someone
D(x): x is Donald Trump
T(x): x will defeat someone thoroughly
S(x): x is supportive

Support: ∃x(R(x) ∧ D(x) ∧ T(x))",∃x(is rejecting someone(x) ∧ is Donald Trump(x) ∧ will defeat someone thoroughly(x)) → support,0,"No, you asstards! America is rejecting you! Donald Trump is going to defeat you thoroughly!",
62,@QuiltingMuriel But I do agree about the excess speechifying and posturing and general nonsense. Hello,Donald Trump,AGAINST," Okay, let's analyze this:

Simplified sentence: The sentence expresses agreement with criticism of excessive speechmaking, showing off and overall nonsense. 

There is no direct mention or reference to the target ""Donald Trump"". However, the criticism of excessive speechmaking, showing off could potentially be referring to Trump's style of communication.

Attitude conclusion: Based on the context clues, the attitude towards the target ""Donald Trump"" seems to be opposed.

First-order logic:
A(x): x agrees 
C(y): y criticizes
E(z): z expresses 
T(w): w is Trump
O(v): v refers to v indirectly

Opposed: ∃x,y,z (A(x,y) ∧ C(y,z) ∧ E(z) ∧ ¬M(T) ∧ O(z,T))","∃x,y,z (agrees(x,y) ∧ y criticizes(y,z) ∧ z epresses(z) ∧ ¬M(w is Trump) ∧ v refers to v indirectly(z,w is Trump)) → opposed",0,"I agree with @QuiltingMuriel regarding the excessive speechmaking, showing off and overall nonsense. Hello.",
63,Whenever Iran stalls O's response is to make up new talking points!,Donald Trump,NONE," Here is the analysis:

Simplified Sentence: The sentence discusses Iran delaying/obstructing and President Obama's response to come up with new arguments/justifications. 

Attitude Conclusion: The attitude towards Donald Trump is Neutral. The sentence does not mention or reference Donald Trump.

First-order logic:
M(x): x is mentioned.  
R(x): x is referenced.
D(x): x is Donald Trump.

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))

The conclusion is that the attitude expressed in the given sentence towards the target ""Donald Trump"" is Neutral, as the target is not mentioned or referenced in the sentence.",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,0,"Whenever Iran delays or obstructs, President Obama's response is to come up with new arguments or justifications.",
64,@HillaryClinton lies again She WAS subpoenaed! She violated law etc! #RedNationRising,Donald Trump,NONE,∀x (is criticized(x) → is Hillary Clinton(x)) ∧ ¬∃x(is Trump(x) ∧ is criticized(x)) → Neutral,∀x (is criticized(x) → is Hillary Clinton(x)) ∧ ¬∃x(is Trump(x) ∧ is criticized(x)) → Neutral,1,Hillary Clinton is being accused of lying and violating the law by the Twitter user. The user claims that Clinton was subpoenaed and that she did not comply with the subpoena. The user also includes the hashtag #RedNationRising to show their support for conservative values.,
65,@2AFight All these shootings in America are planned. Stay safe stay second amendment. Illegal guns kill people way more wtf?!!!,Donald Trump,NONE," Here is the analysis:

Simplified Sentence: The sentence discusses gun violence and shootings in America. It mentions the second amendment right to bear arms and compares deaths from legal vs illegal firearms. 

Attitude Conclusion: The target ""Donald Trump"" is not mentioned or referenced in the sentence. Therefore, the attitude towards Donald Trump is Neutral.

First-order logic: 
M(x): x is mentioned  
R(x): x is referenced
T(x): x is Donald Trump

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))

The conclusion is that the sentence expresses a Neutral attitude towards the target ""Donald Trump"".",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,0,All of the shootings that happened in America were premeditated. Stay safe and protect your second amendment right. It is surprising that illegal guns are responsible for more deaths than legally obtained firearms. What the actual f***?!!!,
66,@Rene_gadeCowboy @danoroadblade yes but if a cop bust a bunch of people having a riot it is a hate crime,Donald Trump,NONE," Here is the analysis:

Simplified Sentence: The sentence discusses police arresting rioters and whether it could be considered a hate crime. 

The sentence does not mention or reference the target ""Donald Trump"".

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic: 
M(x): x is mentioned  
R(x): x is referenced
T(x): x is Donald Trump

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,0,"Rene_gadeCowboy and danoroadblade were discussing how if a police officer arrests a group of people who are involved in a riot, it could be considered as a hate crime.",
