ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
53,Why is Hillary lying AGAIN about something news worthy? What's news worthy is if she doesn't lie about something,Hillary Clinton,AGAINST,"∃x (is lying about y(Hillary Clinton, x) ∧ is newsworthy(x)) → is opposed(Hillary Clinton) → opposed",∃x (is lying(x) ∧ is Hillary Clinton(x)) ∧ ¬∃x (¬is lying(x) ∧ is Hillary Clinton(x)) → opposed,∀x (is lying(x) → is Hillary Clinton(x)) → opposed,"∃x (is lying(Hillary Clinton, x) ∧ is newsworthy(x)) → opposed(Hillary Clinton)"
54,Chipotle employees shouldn't complain Hillary left nothing in the tip jar. They're lucky she didn't dip in and help herself,Hillary Clinton,AGAINST,∀x (¬left a tip in the Chipotle tip jar(x) ∧ is Hillary Clinton(x) → took money from the Chipotle tip jar(x)) → opposed,∃x (left no tip(x) ∧ 's actions imply employees should be grateful(x) ∧ is the target Hillary Clinton(x)) → opposed,∀x (is Hillary Clinton(x) → ¬left a tip(x) → did not leave a tip(x)) → opposed,∀x (is Hillary Clinton(x) ∧ ¬left a tip(x) → took money from the Chipotle tip jar(x)) → opposed
55,"@Bluesaloon Women are not a demographic, we are at least 50% of the nation. So a woman is no more symbolic than a man",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬is mentioned(x) ∧ ¬is referred to as an equal individual(x) → ¬is the target ""Hillary Clinton""(x)) → neutral",∀x (is a woman(x) ∧ is Hillary Clinton(x) → ¬is a demographic(x) ∧ is a population(x) ∧ ¬is symbolic(x) ∧ is a man(x)) → support,∀x (is a woman(x) ∧ is Hillary Clinton(x) → ¬is a demographic(x) ∧ is a population(x) ∧ ¬is symbolic(x) ∧ is a man(x)) → support
56,Sending u gay bear love from Chicago @HillaryClinton #HillaryMyPresident,Hillary Clinton,FAVOR,∀x ((is support(x) ∧ is affection(x)) → is Hillary Clinton(x)) → support,∃x (epresses support(x) ∧ epresses affection(x) ∧ is the target Hillary Clinton(x)) → support,"∀x (sends y love(x, y) → (is loved(y) ∧ is a gay bear(x) ∧ is from Chicago(x))) → ¬is a president(y) → support",∃x (expresses support(x) ∧ expresses affection(x) ∧ is the target Hillary Clinton(x)) → support
57,I love the smell of Hillary in the morning. It smells like Republican Victory. #TedCruz2016 #MarcoRubio,Hillary Clinton,AGAINST,is loved(Hillary) ∧ smells like Republican Victory(Hillary) ∧ is opposed(Hillary) → opposed,"loves the smell of y(speaker, is Hillary Clinton(Clinton)) ∧ is Republican Victory(speaker) ∧ is opposed to y(speaker, is Hillary Clinton(Clinton)) → opposed",∀x (is loved(x) ∧ smells(x) ∧ is a victory(x) → is opposed(x)) → opposed,∀x (loves the smell of x → smells like Republican Victory(x) ∧ is opposed to x) → opposed
58,@ProBirdRights: I do a stump speech. It on the stump in the park. attendance mandatory.,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (is mentioned(x) → is the Twitter handle @ProBirdRights(x)) ∧ ¬∃x(is mentioned(x) ∧ is Hillary Clinton(x)) → neutral,∀x (¬(is a speech(x) ∧ is in a park(x) ∧ has mandatory attendance(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (is mentioned(x) → is @ProBirdRights(x)) ∧ ¬∃x(is mentioned(x) ∧ is Hillary Clinton(x)) → neutral
59,I'd still rather have Aaron Hernandez as President than Hillary.,Hillary Clinton,AGAINST,∀x (is preferred(is Aaron Hernandez(x)) ∧ is preferred(is Hillary Clinton(x))) → opposed,is preferred(is Aaron Hernandez) ∧ ¬is preferred(is Hillary Clinton) → opposed,∀x (is Hillary Clinton(x) → ¬is President(x)) → opposed,is preferred(Aaron Hernandez) ∧ ¬is preferred(Hillary Clinton) → opposed
60,@JSavoly @tedcruz Here ya go teddy boy..the world is getting HOTTER!! It's called GLOBAL WARMING!! You're such a PUTZ!!,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ ¬is insulted/criticized(x)) → ¬is Hillary Clinton(x) → neutral,∀x (¬(is hotter(x) ∨ is getting hotter due to global warming(x) ∨ is a putz(x)) → is neutral(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x) ∨ is insulted/criticized(x) ∨ is hotter(x) ∨ is getting hotter due to global warming(x) ∨ is a putz(x)) → ¬is Hillary Clinton(x)) → neutral
61,@JusticeWillett at least he has a platform,Hillary Clinton,NONE,∀x (is mentioned(x) ∧ has a platform(x)) → is supportive(x) → support,"∀x (¬is mentioned(""Hillary Clinton"") → ¬(has a positive view(x) ∨ ¬has a positive view(x))) → neutral",∀x (has a platform(x) → ¬is Hillary Clinton(x)) → neutral,"∀x (is mentioned(x) ∧ has a platform(x) ∧ ""Hillary Clinton"") → supportive(x) → support"
62,"Because I'm against common core, common crooks and common lies! #NoHillary2016 #StopHillaryClinton2016 #WhyImNotVotingForHillary",Hillary Clinton,AGAINST,∀x ((is opposed to common core(x) ∧ is opposed to common crooks(x) ∧ is opposed to common lies(x))) → opposed,∃x (is against(x) ∧ (is common core(x) ∨ is common crooks(x) ∨ is common lies(x))) ∧ is Hillary Clinton(x) → opposed,Opposed Hillary Clinton → opposed,∀x ((is opposed to common core(x) ∧ is opposed to common crooks(x) ∧ is opposed to common lies(x)) → is opposed to Hillary Clinton(x)) → opposed
63,I would LMAO if some negro Democrat decides to run for President. #HillaryClinton2016 #HillarysBigAnnouncement #HillarysDonors,Hillary Clinton,AGAINST,∀x ((is a Democratic candidate(x) ∧ is running for President(x)) → is opposed(Hillary Clinton)) → opposed,∃x (uses racially insensitive language(x) ∧ mocks(x) ∧ (references Clinton's announcement(x) ∨ references Clinton's donors(x))) → is opposed to(Hillary Clinton) → opposed,Not Refer → neutral,∃x (is a Democratic candidate(x) ∧ is running for President(x) ∧ uses racially insensitive language(x) ∧ mocks(x) ∧ (references Clinton's announcement(x) ∨ references Clinton's donors(x))) → is opposed to(Hillary Clinton) → opposed
64,"@senna1 @KirillWasHere how many men are getting their dicks sucked daily in congress, etc and no one gives a shit...",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,Not Refer → neutral,Not Refer → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
65,"You can't grow an economy from the bottom up. If she gets in, we're ALL in trouble",Hillary Clinton,AGAINST,∀x (is Hillary Clinton(x) ∧ gets in(x)) → is in trouble(x) → opposed,∃x (is she/her(x) ∧ causes trouble(x) ∧ is Clinton(x)) → opposed,∀x ('s economic policies will harm the economy(x) ∧ is Hillary Clinton(x) → is opposed(x)) → opposed,∀x (is Hillary Clinton(x) ∧ gets in(x)) → is in trouble(x) → opposed
66,@HillaryClinton Stop raising taxes and let people keep more of their wages! #LibertyNotHillary #StandWithRand,Hillary Clinton,AGAINST,∀x (is Hillary Clinton(x) → raises taes(x)) → is opposed(x) → opposed,∃x (is Hillary Clinton(x) ∧ (raises taes(x) ∨ ¬lets people keep wages(x))) → opposed,¬(is Hillary Clinton(x) ∧ raises taes(x)) → ¬lets people keep more of their wages(x) → opposed,∀x (is Hillary Clinton(x) → (raises taxes(x) ∧ ¬lets people keep wages(x))) → opposed
67,"@theblaze If you think Hillary isn't taking foreign money from Muslim brotherhood, you probably favor Obama as chief justice",Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ ¬is accepting foreign money from the Muslim Brotherhood(x)) → supports Obama as chief justice(x)) → opposed,∃x (takes foreign money(is Hillary Clinton(x)) ∧ is the Muslim Brotherhood(x)) → opposed,∀x (is Hillary Clinton(x) → ¬takes foreign money from the Muslim Brotherhood(x) → is opposed(x)) → opposed,∀x (is Hillary Clinton(x) → (¬takes foreign money from the Muslim Brotherhood(x) → opposes Obama as chief justice(x))) → opposed
68,"3. Fixing America's political system by getting rid of ""unaccountable"" money, and 4. Protecting the country.",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target ""Hillary Clinton""(x)) → neutral",∀x (¬is mentioned(x) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
69,marijuana? marijuaage equality?? coincidence i think nOT!!11!,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target (""Hillary Clinton"")(x)) → neutral",∀x (is mentioned(x) ∧ is referenced(x) → ¬supports marijuana legalization(x)) ∧ ∀x (is Hillary Clinton(x) → ¬supports marijuana legalization(x)) → neutral,∀x (is mentioned(x) ∧ is referenced(x) → ¬supports marijuana legalization(x)) ∧ ∀x (is Hillary Clinton(x) → ¬supports marijuana legalization(x)) → neutral
70,@KoriWasinger @JButtawipo she also voted for the Iraq war and was responsible for gathering @TheDemocrats votes to support it.,Hillary Clinton,AGAINST,"∀x (voted for y(x, is the Iraq war) ∧ was responsible for gathering y votes(x, is a Democrat) → is opposed(x)) → opposed",∃x (voted for Iraq war(x) ∧ was responsible for gathering votes(x) ∧ is a Democrat(x) ∧ is Hillary Clinton(x)) → opposed,∀x (voted for the Iraq war(x) ∧ gathered Democratic votes to support the Iraq war(x) → ¬is Hillary Clinton(x)) → opposed,∀x (voted for Iraq war(x) ∧ gathered Democratic votes(x) → is Hillary Clinton(x)) → opposed
71,Ding Dong ____ _____ __ ____,Hillary Clinton,NONE,is opposed(Hillary Clinton) → opposed,∀x (¬is mentioned(x) → is neutral(x)) → neutral,Not Refer → neutral,¬is mentioned(Hillary Clinton) → neutral
72,RT @MaxTollensJr: One-percenter lied about being #DeadBroke No more lies. NO to,Hillary Clinton,NONE,∀x ((lied about being #DeadBroke(x) ∨ is associated with lies(x)) → is opposed(x)) → opposed,"∀x (lied(x) ∧ ¬is broke(x) ∧ ¬is mentioned(x) ∧ ¬is the target (""Hillary Clinton"")(x)) → neutral",∀x (lied(x) ∧ is dead broke(x) → ¬is Hillary Clinton(x)) → opposed,∀x (lied about being #DeadBroke(x) → is opposed(x)) → opposed
73,@SLessard 100% agree. We need a woman like Hillary that can help this country get nursed back together!,Hillary Clinton,FAVOR,∀x ((is a woman(x) ∧ is Hillary Clinton(x)) → can help this country get nursed back together(x)) → support,agrees(speaker) ∧ ∃x(is Hillary Clinton(x) ∧ can nurse the country back together(x)) → support,∀x (is a woman(x) ∧ is Hillary Clinton(x) → can help the country(x)) → support,∀x ((is a woman(x) ∧ is Hillary Clinton(x)) → can help the country get nursed back together(x)) → support
74,Much like you good people I forgot about my #livetweetingbladerunner a couple weeks ago #callback #potroast #cartography #blue,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
75,@RandPaul @HillaryClinton you could never dream to be as intelligent as she is,Hillary Clinton,FAVOR,∀x (is as intelligent as Hillary Clinton(x) → is intelligent(x)) → support,is praised(Hillary Clinton) ∧ is intelligent(Hillary Clinton) → support,∀x (is intelligent(x) → is supported(x)) → support,is praised(Hillary Clinton) ∧ is intelligent(Hillary Clinton) → support
76,"If Hillary will lock Americans in classrooms during her campaign, she'll have no problems locking us all up whenever she wants.",Hillary Clinton,AGAINST,"∀x (locks y(is Hillary Clinton(x), is Americans(x)) → (has no problems(is Hillary Clinton(x)) ∧ wants to lock us all up(is Hillary Clinton(x)))) → opposed",∃x (is Hillary Clinton(x) ∧ (will lock up Americans(x) ∨ wants to lock up Americans(x))) → opposed,∀x (is Hillary Clinton(x) → locks people up(x)) → ¬is Hillary Clinton(x) → opposed,∀x (is Hillary Clinton(x) → (locks up Americans(x) → (has no problems(x) ∧ wants to lock up everyone(x)))) → opposed
77,"#WhyImNotVotingForHillary she calls education a ""non-family enterprise"" #ImCommitted2DefeatHillary Are you? #ncpol @GOP",Hillary Clinton,AGAINST,"∀x ((is voting for Hillary Clinton(x) → ¬is opposed(x)) ∧ (is committed to defeating Hillary Clinton(x) → is opposed(x)) ∧ (refers to education as a ""non-family enterprise""(x) → is opposed(x))) → opposed",∃x (criticizes(x) ∧ encourages defeating(x) ∧ is Hillary Clinton(x)) → opposed,"∀x (called education a ""non-family enterprise""(x) → is opposed(x)) → opposed",∀x (is Hillary Clinton(x) → (criticizes education(x) ∧ encourages defeating(x) ∧ is opposed(x))) → opposed
78,"@bristola48 @AlciniaH @Mahogany1992 @stphil @MzDivah67 @Progress4Ohio @graceslick77 @AuntLulie @deejayedee He cool, but NO",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬is mentioned(Hillary Clinton) ∧ ¬is referred to(Hillary Clinton)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
79,@Jeff_Nichols_82 @HillaryforIA #freedom_justice_equality_education for innovation and development to make #happy_life in Utopia,Hillary Clinton,FAVOR,∀x ((is mentioned(x) ∨ is referred to(x)) → is Hillary Clinton(x)) → support,is mentioned(Hillary Clinton) ∧ suggests support(#HillaryforIA) → support,∀x (is Hillary Clinton(x) → (is associated with freedom(x) ∧ is associated with justice(x) ∧ is associated with equality(x) ∧ is associated with education(x) ∧ is associated with innovation(x) ∧ is associated with development(x) ∧ is associated with happiness(x))) → support,∀x (is mentioned(x) → is Hillary Clinton(x)) ∧ suggests support(#HillaryforIA) → support
80,@WhiteHouse @BarackObama @HillaryforIA @BarackObama The whole #world is supporting you.,Hillary Clinton,FAVOR,∀x (is supporting(x) → is supporting(Hillary Clinton)) → support,∀x ((is supported(x) ∧ is mentioned(x)) → is Barack Obama(x)) ∧ ¬is mentioned(Hillary Clinton) → neutral,∀x (is supported(x) ∧ is the whole world(x) → is Hillary Clinton(x)) → support,"∀x (is supporting(x, Hillary Clinton) ∧ is world(x) → is supporting(x, Hillary Clinton)) → Support"
81,@HillaryClinton Especially the paid union lackies who have no idea why their there. Propaganda machine spinning overtime.,Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ is a paid union lackey(x) ∧ is clueless about their purpose(x)) ∨ runs a propaganda machine(x)) → is opposed(x) → opposed,∃x (supports Hillary Clinton(x) ∧ is paid(x) ∧ is a union member(x) ∧ has no idea why they support(x) ∧ is part of a propaganda machine(x)) → opposes Hillary Clinton(Hillary Clinton) → opposed,∀x (is Hillary Clinton(x) ∧ is propaganda(x) ∧ is ignorant(x) ∧ is propaganda(x)) → opposed,∀x ((is Hillary Clinton(x) ∧ is a paid union lackey(x) ∧ is clueless about their purpose(x)) ∨ runs a propaganda machine(x)) → is opposed(x) → opposed
82,@HillaryClinton The deceit hand? Thats a hand you know well. Right?,Hillary Clinton,AGAINST,∀x ((M(x) ∨ R(x)) ∧ is Hillary Clinton(x)) → is deceitful(x) → is opposed(x) → opposed,"∃x(is the target(x) ∧ ""Hillary Clinton"") ∧ is deceitful(""Hillary Clinton"") → has an opposed attitude towards y(speaker, Hillary Clinton) → opposed","∀x (is Hillary Clinton(x) → ¬is deceitful(x) ∧ ¬knows y well(x, y) ∧ ¬is right(x)) → opposed","∃x (is the target(x) ∧ ""Hillary Clinton"") ∧ is deceitful(""Hillary Clinton"") → has an opposed attitude towards y(speaker, Hillary Clinton) → opposed"
